"Molecular.Weight_g.mol_","XLogP3","Hydrogen.Bond.Donor.Count","Hydrogen.Bond.Acceptor.Count","Rotatable.Bond.Count","Topological.Polar.Surface.Area.A.2.","Heavy.Atom.Count","Complexity","LogS","Ratio.","Name","Ratio..1","Name.1","Ratio..2","Name.2","Ratio..3","Name.3","Ratio..4","X","mm","kp.kgf","Ratio..5","Ratio..6","Ratio..7","Ratio..8"
0.369959070356119,0.84375,0.285714285714286,0.357142857142857,0.538461538461538,0.38239608801956,0.346938775510204,0.152147239263804,0.273972602739726,0.600195982361587,0.8,0.478723404255319,0,0,0,0,0,0,0.333333333333333,0.755905511811024,0.259872611464968,0.282,0.416,0.518,0.606
0.369959070356119,0.84375,0.285714285714286,0.357142857142857,0.538461538461538,0.38239608801956,0.346938775510204,0.152147239263804,0.273972602739726,0.110240078392945,0.8,0.904255319148936,0,0,0,0,0,0,0.333333333333333,0.755905511811024,0.259872611464968,0.173,0.287,0.383,0.461
0.369959070356119,0.84375,0.285714285714286,0.357142857142857,0.538461538461538,0.38239608801956,0.346938775510204,0.152147239263804,0.273972602739726,0.0489955903968643,0.8,0.957446808510638,0,0,0,0,0,0,0.333333333333333,0.31496062992126,0,0.393,0.563,0.698,0.794
0.263902153800391,1,0.142857142857143,0.142857142857143,0.307692307692308,0.194132029339853,0.204081632653061,0.116564417177914,0.0587084148727984,0.232729054385105,0.4,0.278723404255319,0,0,1,0.592405063291139,0,0,1,0,0,0.347,0.58,0.77,0.898
0.263902153800391,1,0.142857142857143,0.142857142857143,0.307692307692308,0.194132029339853,0.204081632653061,0.116564417177914,0.0587084148727984,0.110240078392945,0.8,0.904255319148936,0,0,0,0,0,0,0.333333333333333,0.818897637795276,0,0.276,0.523,0.647,0.751
0.263902153800391,1,0.142857142857143,0.142857142857143,0.307692307692308,0.194132029339853,0.204081632653061,0.116564417177914,0.0587084148727984,0.110240078392945,1,0.904255319148936,0,0,0,0,0,0,0.333333333333333,0.755905511811024,0,0.245,0.383,0.498,0.601
0.23135382780387,0.78125,0.428571428571429,0.142857142857143,0.461538461538462,0.141809290953545,0.204081632653061,0.0840490797546012,0.313111545988258,0.5515678588927,0.6,0.371489361702128,1,0.415625,0,0,0,0,0.333333333333333,0.8,0,0.351,0.528,0.667,0.773
0.23135382780387,0.78125,0.428571428571429,0.142857142857143,0.461538461538462,0.141809290953545,0.204081632653061,0.0840490797546012,0.313111545988258,0.110240078392945,0.8,0.904255319148936,0,0,0,0,0,0,0.333333333333333,0.818897637795276,0,0.426,0.613,0.771,0.842
0.189887592937413,0.609375,0.285714285714286,0.214285714285714,0.692307692307692,0.18679706601467,0.183673469387755,0.0582822085889571,0.450097847358121,0.232729054385105,0.4,0.478723404255319,0,0,0.5,0.354430379746835,0,0,0.666666666666667,0.8,0.245222929936306,0.33,0.55,0.681,0.772
0.189887592937413,0.609375,0.285714285714286,0.214285714285714,0.692307692307692,0.18679706601467,0.183673469387755,0.0582822085889571,0.450097847358121,0.232729054385105,0.6,0.0531914893617021,0,0,0.5,0.848101265822785,0,0,0.333333333333333,0,0,0.498,0.674,0.943,1
0.189887592937413,0.609375,0.285714285714286,0.214285714285714,0.692307692307692,0.18679706601467,0.183673469387755,0.0582822085889571,0.450097847358121,0.232729054385105,0.6,0.372340425531915,0,0,0.5,0.468354430379747,0,0,0.333333333333333,0,0,0.292,0.458,0.573,0.67
0.189887592937413,0.609375,0.285714285714286,0.214285714285714,0.692307692307692,0.18679706601467,0.183673469387755,0.0582822085889571,0.450097847358121,0.232729054385105,0.8,0.0531914893617021,0,0,0.5,0.848101265822785,0,0,0.333333333333333,0,0,0.331,0.501,0.682,0.868
0.189887592937413,0.609375,0.285714285714286,0.214285714285714,0.692307692307692,0.18679706601467,0.183673469387755,0.0582822085889571,0.450097847358121,0.232729054385105,0.8,0.372340425531915,0,0,0.5,0.468354430379747,0,0,0.333333333333333,0,0,0.279,0.425,0.542,0.636
0.189887592937413,0.609375,0.285714285714286,0.214285714285714,0.692307692307692,0.18679706601467,0.183673469387755,0.0582822085889571,0.450097847358121,0.232729054385105,1,0.0531914893617021,0,0,0.5,0.848101265822785,0,0,0.333333333333333,0,0,0.269,0.429,0.571,0.758
0.100819321941468,0.859375,0.142857142857143,0.0714285714285714,0.307692307692308,0.121271393643032,0.102040816326531,0.050920245398773,0.217221135029354,0.232729054385105,0.6,0.0319148936170213,0.8,0.25,1,0.810126582278481,0,0,0.333333333333333,0.8,0,0.224,0.348,0.452,0.526
0.100819321941468,0.859375,0.142857142857143,0.0714285714285714,0.307692307692308,0.121271393643032,0.102040816326531,0.050920245398773,0.217221135029354,0.232729054385105,0.6,0.117021276595745,0.9,0.5,1,0.607594936708861,0,0,0.333333333333333,0.8,0,0.318,0.453,0.567,0.676
0.100819321941468,0.859375,0.142857142857143,0.0714285714285714,0.307692307692308,0.121271393643032,0.102040816326531,0.050920245398773,0.217221135029354,0.232729054385105,0.6,0.117021276595745,0.9,1,1,0.40506329113924,0,0,0.333333333333333,0.8,0,0.25,0.418,0.627,0.912
0.100819321941468,0.859375,0.142857142857143,0.0714285714285714,0.307692307692308,0.121271393643032,0.102040816326531,0.050920245398773,0.217221135029354,0.232729054385105,0.6,0.202127659574468,0.7,0.75,1,0.40506329113924,0,0,0.333333333333333,0.8,0,0.31,0.394,0.465,0.524
0.100819321941468,0.859375,0.142857142857143,0.0714285714285714,0.307692307692308,0.121271393643032,0.102040816326531,0.050920245398773,0.217221135029354,0.232729054385105,0.6,0.202127659574468,0.8,0.75,1,0.40506329113924,0,0,0.333333333333333,0.8,0,0.223,0.345,0.45,0.525
0.100819321941468,0.859375,0.142857142857143,0.0714285714285714,0.307692307692308,0.121271393643032,0.102040816326531,0.050920245398773,0.217221135029354,0.232729054385105,0.6,0.287234042553192,0.9,0.5,1,0.40506329113924,0,0,0.333333333333333,0.8,0,0.163,0.28,0.407,0.481
0.100819321941468,0.859375,0.142857142857143,0.0714285714285714,0.307692307692308,0.121271393643032,0.102040816326531,0.050920245398773,0.217221135029354,0.232729054385105,0.6,0.287234042553192,0.7,0.5,1,0.40506329113924,0,0,0.333333333333333,0.8,0,0.279,0.372,0.442,0.5
0.100819321941468,0.859375,0.142857142857143,0.0714285714285714,0.307692307692308,0.121271393643032,0.102040816326531,0.050920245398773,0.217221135029354,0.232729054385105,0.6,0.287234042553192,0.8,0.5,1,0.40506329113924,0,0,0.333333333333333,0.8,0,0.198,0.307,0.403,0.483
0.0627359432846659,0.3125,0.142857142857143,0.142857142857143,0,0.277750611246944,0.0612244897959184,0.0901840490797546,0.821917808219178,0.845173934345909,0.8,0.265957446808511,0,0,0,0,0,0,0.333333333333333,0.755905511811024,0.259872611464968,0.215,0.299,0.379,0.449
0.0627359432846659,0.3125,0.142857142857143,0.142857142857143,0,0.277750611246944,0.0612244897959184,0.0901840490797546,0.821917808219178,0.722684958353748,0.8,0.372340425531915,0,0,0,0,0,0,0.333333333333333,0.755905511811024,0.259872611464968,0.173,0.254,0.319,0.388
0.0627359432846659,0.3125,0.142857142857143,0.142857142857143,0,0.277750611246944,0.0612244897959184,0.0901840490797546,0.821917808219178,0.600195982361587,0.8,0.478723404255319,0,0,0,0,0,0,0.333333333333333,0.755905511811024,0.259872611464968,0.156,0.26,0.33,0.375
0.0627359432846659,0.3125,0.142857142857143,0.142857142857143,0,0.277750611246944,0.0612244897959184,0.0901840490797546,0.821917808219178,0.600195982361587,1,0.0319148936170213,0,0,0.5,0.506329113924051,0,0,1,0.598425196850394,0.207006369426752,0.329,0.476,0.591,0.697
0.0627359432846659,0.3125,0.142857142857143,0.142857142857143,0,0.277750611246944,0.0612244897959184,0.0901840490797546,0.821917808219178,0.600195982361587,1,0.0319148936170213,0,0,0.5,0.506329113924051,0,0,1,0.6,0.191082802547771,0.325,0.475,0.589,0.699
0.0627359432846659,0.3125,0.142857142857143,0.142857142857143,0,0.277750611246944,0.0612244897959184,0.0901840490797546,0.821917808219178,0.600195982361587,1,0.106382978723404,0,0,0.5,0.417721518987342,0,0,1,0.598425196850394,0.207006369426752,0.234,0.33,0.429,0.496
0.0627359432846659,0.3125,0.142857142857143,0.142857142857143,0,0.277750611246944,0.0612244897959184,0.0901840490797546,0.821917808219178,0.600195982361587,1,0.265957446808511,0,0,0.5,0.227848101265823,0,0,1,0.6,0.191082802547771,0.187,0.252,0.32,0.387
0.0627359432846659,0.3125,0.142857142857143,0.142857142857143,0,0.277750611246944,0.0612244897959184,0.0901840490797546,0.821917808219178,0.477707006369427,0,0.585106382978723,0,0,0,0,0,0,0.666666666666667,0.62992125984252,0,0.374,0.633,0.829,0.997
0.0627359432846659,0.3125,0.142857142857143,0.142857142857143,0,0.277750611246944,0.0612244897959184,0.0901840490797546,0.821917808219178,0.355218030377266,0.6,0.159574468085106,0,0,1,0.623417721518987,0,0,0.333333333333333,0.566929133858268,0,0.245,0.386,0.489,0.608
0.0627359432846659,0.3125,0.142857142857143,0.142857142857143,0,0.277750611246944,0.0612244897959184,0.0901840490797546,0.821917808219178,0.355218030377266,0.8,0.691489361702128,0,0,0,0,0,0,0.333333333333333,0.755905511811024,0.259872611464968,0.217,0.306,0.375,0.427
0.0627359432846659,0.3125,0.142857142857143,0.142857142857143,0,0.277750611246944,0.0612244897959184,0.0901840490797546,0.821917808219178,0.0796178343949045,0.2,0.611702127659574,0,0,0.5,0.379746835443038,0,0,0.666666666666667,0.503937007874016,0,0.396,0.598,0.742,0.843
0.0627359432846659,0.3125,0.142857142857143,0.142857142857143,0,0.277750611246944,0.0612244897959184,0.0901840490797546,0.821917808219178,0,0.8,1,0,0,0,0,0,0,0.333333333333333,0.755905511811024,0.259872611464968,0.254,0.434,0.59,0.704
0,0.203125,0.285714285714286,0.142857142857143,0.0769230769230769,0.271393643031785,0,0,1,0.743875551200392,0.6,0.340851063829787,0,0,0,0,0,0,0.666666666666667,0.818897637795276,0.213375796178344,0.45,0.68,0.8,0.837
0,0.203125,0.285714285714286,0.142857142857143,0.0769230769230769,0.271393643031785,0,0,1,0.743875551200392,0.8,0.340851063829787,0,0,0,0,0,0,0.666666666666667,0.818897637795276,0.203821656050955,0.427,0.647,0.748,0.819
0,0.203125,0.285714285714286,0.142857142857143,0.0769230769230769,0.271393643031785,0,0,1,0.743875551200392,1,0.340851063829787,0,0,0,0,0,0,0.666666666666667,0.818897637795276,0.207006369426752,0.42,0.626,0.722,0.795
0,0.203125,0.285714285714286,0.142857142857143,0.0769230769230769,0.271393643031785,0,0,1,0.660828025477707,0.4,0.414468085106383,0,0,0,0,0,0,0.666666666666667,0.818897637795276,0.200636942675159,0.432,0.698,0.804,0.875
1,0.9375,0.857142857142857,1,0.384615384615385,1,1,1,0.156555772994129,1,0.4,0.122659574468085,0,0,0,0,0,0,0.333333333333333,0.818897637795276,0.270700636942675,0.223,0.538,0.819,0.971
1,0.9375,0.857142857142857,1,0.384615384615385,1,1,1,0.156555772994129,0.922831945124939,0.4,0.190425531914894,0,0,0,0,0,0,0.333333333333333,0.818897637795276,0.286624203821656,0.184,0.453,0.728,0.902
1,0.9375,0.857142857142857,1,0.384615384615385,1,1,1,0.156555772994129,0.856442920137188,0.4,0.248617021276596,0,0,0,0,0,0,0.333333333333333,0.818897637795276,0.292993630573248,0.184,0.361,0.581,0.729
0.449680742945214,0.609375,0.428571428571429,0.357142857142857,0.538461538461538,0.618581907090465,0.428571428571429,0.35398773006135,0.136986301369863,0.0682263596276335,0.8,0.261276595744681,0.3,0.92375,0.5,0.415696202531646,0,0,0.333333333333333,0.440944881889764,0.254777070063694,0.0712,0.142,0.233,0.332
0.449680742945214,0.609375,0.428571428571429,0.357142857142857,0.538461538461538,0.618581907090465,0.428571428571429,0.35398773006135,0.136986301369863,0.0682263596276335,1,0.261276595744681,0.3,0.92375,0.5,0.415696202531646,0,0,0.333333333333333,0.440944881889764,0.254777070063694,0.0561,0.114,0.188,0.285
0.449680742945214,0.609375,0.428571428571429,0.357142857142857,0.538461538461538,0.618581907090465,0.428571428571429,0.35398773006135,0.136986301369863,0.0682263596276335,1,0.57563829787234,0,0,0.5,0.415696202531646,0,0,0.333333333333333,0.440944881889764,0.254777070063694,0.0604,0.117,0.173,0.24
0.501240137588928,0,1,0.571428571428571,0.153846153846154,0.828850855745721,0.469387755102041,0.522085889570552,0.38747553816047,0.46766291033807,0.6,0.572021276595745,0,0,0,0,0,0,0.333333333333333,0,0.191082802547771,0.259,0.404,0.518,0.609
0.501240137588928,0,1,0.571428571428571,0.153846153846154,0.828850855745721,0.469387755102041,0.522085889570552,0.38747553816047,0.332557569818716,0.6,0.396170212765957,0,0,0.5,0.356329113924051,0,0,0.333333333333333,0,0.191082802547771,0.407,0.531,0.641,0.755
0.457612957505785,0.796875,0.142857142857143,0.357142857142857,0.538461538461538,0.35158924205379,0.408163265306122,0.273006134969325,0.136986301369863,0.434835864772171,0.2,0.284574468085106,0.9,0.9921875,0,0,0,0,0.333333333333333,0.617322834645669,0,0.133,0.241,0.336,0.436
0.457612957505785,0.796875,0.142857142857143,0.357142857142857,0.538461538461538,0.35158924205379,0.408163265306122,0.273006134969325,0.136986301369863,0.434835864772171,0.2,0.622340425531915,0,0,0,0,0,0,0.333333333333333,0.617322834645669,0,0.258,0.416,0.541,0.642
0.449680742945214,0.609375,0.428571428571429,0.357142857142857,0.538461538461538,0.618581907090465,0.428571428571429,0.35398773006135,0.371819960861057,0.171484566389025,0.4,0.319148936170213,0,0,1,0.620253164556962,0,0,0,0.440944881889764,0.292993630573248,0.179,0.425,0.64,0.795
0.360319388286277,0.921875,0.142857142857143,0.285714285714286,0.461538461538462,0.254767726161369,0.306122448979592,0.303067484662577,0.0782778864970645,0.0183733463988241,0.4,0.340425531914894,0,0,0.5,0.753164556962025,0,0,0,0.440944881889764,1,0.221,0.477,0.706,0.875
0.325611575200748,0.5625,0.428571428571429,0.285714285714286,0.153846153846154,0.402444987775061,0.326530612244898,0.370552147239264,0.36986301369863,0.0489955903968643,1,0.212765957446809,0,0,0.5,0.886075949367089,0,0,0.333333333333333,1,0,0.14,0.219,0.307,0.388
0.313751164679482,0.84375,0.142857142857143,0.0714285714285714,0.0769230769230769,0,0.224489795918367,0.153374233128834,0.117416829745597,0.232729054385105,0.4,0.372340425531915,0,0,0.5,0.246835443037975,1,0.4875,0.333333333333333,0,0.334394904458599,0.364,0.58,0.763,0.886
0.313751164679482,0.84375,0.142857142857143,0.0714285714285714,0.0769230769230769,0,0.224489795918367,0.153374233128834,0.117416829745597,0.232729054385105,0.4,0.585106382978723,0,0,0.5,0.120253164556962,1,0.2375,0.333333333333333,0,0.423566878980892,0.31,0.476,0.605,0.721
0.250254078747643,0.640625,0,0.142857142857143,0.0769230769230769,0.149633251833741,0.244897959183673,0.192638036809816,0.215264187866928,0.0184958353748163,0.4,0.425531914893617,0,0,0.5,0.398607594936709,1,0.5,0.333333333333333,0.692913385826772,0.254777070063694,0.387,0.58,0.721,0.839
0.250254078747643,0.640625,0,0.142857142857143,0.0769230769230769,0.149633251833741,0.244897959183673,0.192638036809816,0.215264187866928,0.0184958353748163,0.6,0.340425531914894,0,0,0.5,0.499873417721519,1,0.5,0.333333333333333,0.692913385826772,0.254777070063694,0.402,0.6,0.756,0.867
0.250254078747643,0.640625,0,0.142857142857143,0.0769230769230769,0.149633251833741,0.244897959183673,0.192638036809816,0.215264187866928,0.0183733463988241,0.6,0.372340425531915,0,0,0.5,0.462025316455696,1,0.5,0.333333333333333,0.692913385826772,0.254777070063694,0.337,0.519,0.65,0.747
0.223357455625529,0.453125,0.285714285714286,0.428571428571429,0.384615384615385,0.45721271393643,0.224489795918367,0.114723926380368,0.438356164383562,0.477707006369427,0.2,0.212765957446809,0,0,0.5,0.436708860759494,0,0,0.333333333333333,0.503937007874016,0.159235668789809,0.0979,0.174,0.232,0.291
0.197767314901627,0.609375,0.285714285714286,0.214285714285714,0.538461538461538,0.210757946210269,0.163265306122449,0.0625766871165644,0.724070450097847,0.0796178343949045,0.2,0.611702127659574,0,0,0.5,0.379746835443038,0,0,0.666666666666667,0.503937007874016,0,0.502,0.717,0.84,0.92
0.183966136442839,0.453125,0.571428571428571,0.357142857142857,0.230769230769231,0.501222493887531,0.142857142857143,0.0503067484662577,0.743639921722114,0.110240078392945,1,0.904255319148936,0,0,0,0,0,0,0.333333333333333,0.755905511811024,0,0.42,0.595,0.705,0.798
0.144568984749443,0.5625,0.285714285714286,0.142857142857143,0.153846153846154,0.402444987775061,0.122448979591837,0.0950920245398773,0.293542074363992,0.600195982361587,0.4,0.372340425531915,0,0,0.5,0.120253164556962,0,0,0.666666666666667,0,0,0.168,0.357,0.595,0.73
0.144568984749443,0.5625,0.285714285714286,0.142857142857143,0.153846153846154,0.402444987775061,0.122448979591837,0.0950920245398773,0.293542074363992,0.600195982361587,0.6,0.106382978723404,0,0,0.5,0.40506329113924,0,0,0.333333333333333,0,0,0.146,0.309,0.453,0.625
0.144568984749443,0.5625,0.285714285714286,0.142857142857143,0.153846153846154,0.402444987775061,0.122448979591837,0.0950920245398773,0.293542074363992,0.600195982361587,0.6,0.265957446808511,0,0,0.5,0.215189873417722,0,0,0.333333333333333,0,0,0.102,0.228,0.378,0.513
0.144547112834294,0.703125,0.142857142857143,0,0,0.165281173594132,0.163265306122449,0.12638036809816,0.371819960861057,0.355218030377266,1,0.0531914893617021,0,0,0.5,0.506329113924051,1,0.475,0.333333333333333,0.755905511811024,0,0.226,0.371,0.566,0.587
0.144547112834294,0.703125,0.142857142857143,0,0,0.165281173594132,0.163265306122449,0.12638036809816,0.371819960861057,0.355218030377266,1,0.159574468085106,0,0,0.5,0.379746835443038,1,0.475,0.333333333333333,0.755905511811024,0,0.03,0.153,0.246,0.258
0.0627884358810226,0.78125,0.142857142857143,0.142857142857143,0.307692307692308,0.166259168704156,0.0612244897959184,0.0245398773006135,0.547945205479452,0.0796178343949045,0.2,0.611702127659574,0,0,0.5,0.379746835443038,0,0,0.666666666666667,0.503937007874016,0,0.276,0.405,0.502,0.58
0.0423352789616964,0.703125,0.142857142857143,0.142857142857143,0.230769230769231,0.166259168704156,0.0408163265306122,0.0171779141104294,0.645792563600783,0.0796178343949045,0.2,0.611702127659574,0,0,0.5,0.379746835443038,0,0,0.666666666666667,0.503937007874016,0,0.348,0.506,0.619,0.7
0.0218821220423703,0.625,0.142857142857143,0.142857142857143,0.153846153846154,0.166259168704156,0.0204081632653061,0.0098159509202454,0.684931506849315,0.0796178343949045,0.2,0.611702127659574,0,0,0.5,0.379746835443038,0,0,0.666666666666667,0.503937007874016,0,0.474,0.672,0.796,0.866
0.0204473244086199,0.390625,0.285714285714286,0.0714285714285714,0.0769230769230769,0.179951100244499,0.0204081632653061,0.0116564417177914,0.796477495107632,0.0796178343949045,0.2,0.611702127659574,0,0,0.5,0.379746835443038,0,0,0.666666666666667,0.503937007874016,0,0.414,0.601,0.729,0.814
0.322671989804771,0.546875,0.285714285714286,0.285714285714286,0.153846153846154,0.387286063569682,0.326530612244898,0.395092024539877,0.313111545988258,0.110240078392945,1,0.904255319148936,0,0,0,0,0,0,0.333333333333333,0.755905511811024,0,0.0386,0.0773,0.118,0.15
0.313751164679482,0.84375,0.142857142857143,0.0714285714285714,0.0769230769230769,0,0.224489795918367,0.153374233128834,0.117416829745597,0.232729054385105,0.4,0.159574468085106,0,0,0.5,0.373417721518987,1,0.7375,0.333333333333333,0,0.294267515923567,0.674,0.948,0.976,0.967
0.289037358689202,0.6875,0,0.285714285714286,0.230769230769231,0.315403422982885,0.306122448979592,0.257668711656442,0.234833659491194,0.0796178343949045,0.2,0.611702127659574,0,0,0.5,0.379746835443038,0,0,0.666666666666667,0.503937007874016,0,0.0354,0.06,0.0846,0.107
0.189887592937413,0.609375,0.285714285714286,0.214285714285714,0.692307692307692,0.18679706601467,0.183673469387755,0.0582822085889571,0.450097847358121,0.232729054385105,0.4,0.0531914893617021,0,0,0.5,0.848101265822785,0,0,0.333333333333333,0,0,0.91,1,1,1
0.144547112834294,0.703125,0.142857142857143,0,0,0.165281173594132,0.163265306122449,0.12638036809816,0.371819960861057,0.355218030377266,1,0.265957446808511,0,0,0.5,0.253164556962025,1,0.475,0.333333333333333,0.755905511811024,0,0.0122,0.0689,0.0989,0.107
0.144547112834294,0.703125,0.142857142857143,0,0,0.165281173594132,0.163265306122449,0.12638036809816,0.371819960861057,0.355218030377266,1,0.319148936170213,0,0,0.5,0.189873417721519,1,0.475,0.333333333333333,0.755905511811024,0,0.0122,0.0333,0.0989,0.107
0.144547112834294,0.703125,0.142857142857143,0,0,0.165281173594132,0.163265306122449,0.12638036809816,0.371819960861057,0.355218030377266,1,0.372340425531915,0,0,0.5,0.126582278481013,1,0.475,0.333333333333333,0.755905511811024,0,0.0122,0.0378,0.099,0.107
0.100819321941468,0.859375,0.142857142857143,0.0714285714285714,0.307692307692308,0.121271393643032,0.102040816326531,0.050920245398773,0.217221135029354,0.232729054385105,0.6,0.0319148936170213,0.9,0.25,1,0.810126582278481,0,0,0.333333333333333,0.8,0,0.725,1,1,1
0.0831891002039921,0.296875,0,0.142857142857143,0,0.224449877750611,0.0816326530612245,0.106134969325153,0.808219178082192,0.110240078392945,0.6,0,0,0,0.5,0.712658227848101,1,0.705,0.333333333333333,0.503937007874016,0,0.973,0.998,1,1
0.0831891002039921,0.296875,0,0.142857142857143,0,0.224449877750611,0.0816326530612245,0.106134969325153,0.808219178082192,0.110240078392945,0.6,0.0265957446808511,0,0,0.5,0.692405063291139,1,0.6825,0.333333333333333,0.503937007874016,0,0.957,0.993,1,1
0.0831891002039921,0.296875,0,0.142857142857143,0,0.224449877750611,0.0816326530612245,0.106134969325153,0.808219178082192,0.110240078392945,0.6,0.0531914893617021,0,0,0.5,0.670886075949367,1,0.6625,0.333333333333333,0.503937007874016,0,1,1,1,1
0.0831891002039921,0.296875,0,0.142857142857143,0,0.224449877750611,0.0816326530612245,0.106134969325153,0.808219178082192,0.110240078392945,0.6,0.0531914893617021,0,0,0.5,0.670886075949367,1,0.6625,0.333333333333333,0.503937007874016,0.417515923566879,0.976,1,1,1
0.0831891002039921,0.296875,0,0.142857142857143,0,0.224449877750611,0.0816326530612245,0.106134969325153,0.808219178082192,0.110240078392945,0.6,0.0797872340425532,0,0,0.5,0.649367088607595,1,0.6425,0.333333333333333,0.503937007874016,0,0.881,0.99,1,1
0.0831891002039921,0.296875,0,0.142857142857143,0,0.224449877750611,0.0816326530612245,0.106134969325153,0.808219178082192,0.110240078392945,0.6,0.0797872340425532,0,0,0.5,0.649367088607595,1,0.6425,0.333333333333333,0.503937007874016,0.417515923566879,0.887,0.995,1,1
