"MW_API","melting.point_API","XLogP3_API","Hydrogen.Bond.Donor.Count_API","Hydrogen.Bond.Acceptor.Count_API","Rotatable.Bond.Count_API","Topological.Polar.Surface.Area_API","Heavy.Atom.Count_API","Complexity_API","logS_API","logP_API","Pka","N.of.repeat.units_polymer","Monomer.Weight_polymer","Hydrogen.Bond.Donor.Count_polymer","Hydrogen.Bond.Acceptor.Count_polymer","Rotatable.Bond.Count_polymer","Complexity_polymer","Topological.Polar.Surface.Area_polymer","technich","Drug.loading.ratio","Dose.mg.","dissolution.method","surfactant","pH.1.2_simulated.gastric.fluid","pH.4.5_buffer.solution","pH.6.8_PBS","pH.6.5_FaSSIF","pH.6.8_SIF","water","pH.7.4_PBS","rotation.speed.rpm.","volume.ml","X5min","X10min","X15min","X20min","X30min","X45min","X60min"
0.217536215223701,0.393333333333333,0.702970297029703,0.0526315789473684,0.24,0.5,0.16091515729266,0.227272727272727,0.232823068707725,0.16,0.458027709861451,0,0.0499110715873722,0.109870329906509,0,0,0.037037037037037,0.309782608695652,0,0,0.15,0.00766078063354656,0,1,0,0,0,0,0,1,0,0,0.444444444444444,0.0749,0.2509,0.4382,0.5318,0.6554,0.6629,0.6704
0.217536215223701,0.393333333333333,0.702970297029703,0.0526315789473684,0.24,0.5,0.16091515729266,0.227272727272727,0.232823068707725,0.16,0.458027709861451,0,0.0323477100933748,0.302606834545259,0,0.25,0.111111111111111,0.489130434782609,0.172233136869679,0,0.15,0.00766078063354656,0,1,0,0,0,0,0,1,0,0,0.444444444444444,0.0652,0.287,0.4706,0.6312,0.7313,0.7362,0.7488
0.217536215223701,0.393333333333333,0.702970297029703,0.0526315789473684,0.24,0.5,0.16091515729266,0.227272727272727,0.232823068707725,0.16,0.458027709861451,0,0.0499110715873722,0.109870329906509,0,0,0.037037037037037,0.309782608695652,0,0,0.0408163265306122,0.00766078063354656,0,1,0,0,0,0,0,1,0,0,0.444444444444444,0.1123,0.3445,0.6142,0.6853,0.7415,0.764,0.7827
0.217536215223701,0.393333333333333,0.702970297029703,0.0526315789473684,0.24,0.5,0.16091515729266,0.227272727272727,0.232823068707725,0.16,0.458027709861451,0,0.0316807469986661,0.800244922448687,0.333333333333333,0.75,0.592592592592593,0.2536875,0.618598559266536,0,0.0408163265306122,0.00766078063354656,0,1,0,0,0,0,0,1,0,0,0.444444444444444,0.1267,0.3396,0.6353,0.7482,0.8706,0.8818,0.8895
0.217536215223701,0.393333333333333,0.702970297029703,0.0526315789473684,0.24,0.5,0.16091515729266,0.227272727272727,0.232823068707725,0.16,0.458027709861451,0,0.0323477100933748,0.302606834545259,0,0.25,0.111111111111111,0.489130434782609,0.172233136869679,0,0.0714285714285714,0.00766078063354656,0,1,0,0,0,0,0,1,0,0,0.444444444444444,0.1263,0.4168,0.6843,0.7648,0.8725,0.9003,0.9129
0.142995608033095,0.0816666666666667,0.772277227722772,0,0.12,0.318181818181818,0.0878932316491897,0.136363636363636,0.109291562833749,0.0799999999999999,0.431947840260799,0.0701590271281572,0.0316807469986661,0.800244922448687,0.333333333333333,0.75,0.592592592592593,0.2536875,0.618598559266536,1,0.183673469387755,0.0497950741180526,0,0,0,0,1,0,0,0,0,0.5,0.555555555555556,0.0317,0.0619,0.1044,0.103,0.1026,0.0986,0.0983
0.142995608033095,0.0816666666666667,0.772277227722772,0,0.12,0.318181818181818,0.0878932316491897,0.136363636363636,0.109291562833749,0.0799999999999999,0.431947840260799,0.0701590271281572,0.0316807469986661,0.800244922448687,0.333333333333333,0.75,0.592592592592593,0.2536875,0.618598559266536,0,0.183673469387755,0.0497950741180526,0,0,0,0,1,0,0,0,0,0.5,0.555555555555556,0.0104,0.0453,0.0955,0.0969,0.1004,0.1183,0.11
0.142995608033095,0.0816666666666667,0.772277227722772,0,0.12,0.318181818181818,0.0878932316491897,0.136363636363636,0.109291562833749,0.0799999999999999,0.431947840260799,0.0701590271281572,0.0316807469986661,0.800244922448687,0.333333333333333,0.75,0.592592592592593,0.2536875,0.618598559266536,0.5,0.183673469387755,0.0497950741180526,0,0,0,0,1,0,0,0,0,0.5,0.555555555555556,0.0046,0.0684,0.089,0.1033,0.1254,0.1349,0.1337
0.142995608033095,0.0816666666666667,0.772277227722772,0,0.12,0.318181818181818,0.0878932316491897,0.136363636363636,0.109291562833749,0.0799999999999999,0.431947840260799,0.0701590271281572,0.0316807469986661,0.800244922448687,0.333333333333333,0.75,0.592592592592593,0.2536875,0.618598559266536,0,0.183673469387755,0.0497950741180526,0,0,0,0,1,0,0,0,0,0.5,0.555555555555556,0.0348,0.0881,0.1251,0.1324,0.1426,0.1491,0.1417
0.142995608033095,0.0816666666666667,0.772277227722772,0,0.12,0.318181818181818,0.0878932316491897,0.136363636363636,0.109291562833749,0.0799999999999999,0.431947840260799,0.0701590271281572,0.0356825255669186,0,0.333333333333333,0.125,0.037037037037037,0,0.132285527177472,0.5,0.23469387755102,0.107250928869652,1,1,0,0,0,0,0,1,0,0.5,0.888888888888889,0.0823,0.337,0.5753,0.7048,0.8589,0.9505,0.9616
